id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
trip-037987,2016-06-26 13:54:02,2016-06-26 14:11:32,1,-73.902127,40.881923,-73.991875,40.854098,1050
trip-037988,2016-06-15 21:54:19,2016-06-15 21:59:10,1,-73.730845,40.681418,-73.722019,40.682401,292
trip-037989,2016-01-16 15:56:19,2016-01-16 16:03:00,2,-73.91526,40.863028,-73.912115,40.876094,401
trip-037990,2016-01-29 20:58:57,2016-01-29 21:06:24,1,-73.852223,40.681926,-73.835835,40.66637,448
trip-037991,2016-01-26 18:22:40,2016-01-26 18:39:49,1,-73.901237,40.743887,-73.92431,40.793633,1030
trip-037992,2016-03-31 21:27:00,2016-03-31 21:36:05,1,-73.7347,40.834872,-73.752015,40.827027,546
trip-037993,2016-06-13 13:25:24,2016-06-13 13:32:47,1,-74.037618,40.800024,-74.047889,40.804781,444
trip-037994,2016-02-10 22:31:43,2016-02-10 22:40:13,1,-73.95467,40.715714,-73.926971,40.703752,511
trip-037995,2016-01-02 22:16:51,2016-01-02 22:27:03,1,-73.983582,40.677068,-73.968658,40.661305,613
trip-037996,2016-01-06 10:55:19,2016-01-06 11:00:50,1,-73.852697,40.674603,-73.866786,40.683015,331
trip-037997,2016-05-30 16:09:52,2016-05-30 16:20:08,1,-73.874477,40.795399,-73.849505,40.778406,617
trip-037998,2016-05-25 21:15:51,2016-05-25 21:23:27,1,-73.791514,40.776049,-73.777683,40.761965,457
trip-037999,2016-05-21 20:37:12,2016-05-21 20:45:44,2,-73.772245,40.681634,-73.793196,40.695971,513
trip-038000,2016-03-06 18:01:17,2016-03-06 18:15:22,1,-73.919151,40.772306,-73.960055,40.763423,846
trip-038001,2016-06-15 20:37:45,2016-06-15 20:49:49,2,-73.790673,40.570318,-73.838019,40.561584,725
trip-038002,2016-03-09 09:49:35,2016-03-09 10:01:24,1,-73.917735,40.74907,-73.937846,40.730186,710
trip-038003,2016-04-27 21:31:21,2016-04-27 21:38:53,2,-73.880168,40.76166,-73.897935,40.773484,452
trip-038004,2016-02-14 22:25:13,2016-02-14 22:33:26,1,-73.871269,40.610964,-73.868828,40.632087,494
trip-038005,2016-02-16 16:57:54,2016-02-16 17:05:18,2,-73.805627,40.58606,-73.802019,40.569442,444
trip-038006,2016-06-30 14:38:38,2016-06-30 14:45:36,1,-73.987814,40.576409,-73.992182,40.586857,418
trip-038007,2016-06-29 10:48:24,2016-06-29 10:57:27,2,-73.750571,40.718584,-73.727522,40.682965,544
trip-038008,2016-02-18 18:18:43,2016-02-18 18:29:07,3,-73.791238,40.746405,-73.760376,40.755771,624
trip-038009,2016-05-21 16:36:49,2016-05-21 16:44:07,1,-73.882736,40.672812,-73.892486,40.685166,438
trip-038010,2016-04-23 17:16:02,2016-04-23 17:23:53,1,-74.009715,40.794756,-74.016089,40.790729,471
trip-038011,2016-02-18 21:12:02,2016-02-18 21:16:19,1,-73.829591,40.76617,-73.858531,40.77352,257
trip-038012,2016-03-27 16:05:57,2016-03-27 16:20:17,2,-73.801744,40.720851,-73.761079,40.721166,860
trip-038013,2016-02-19 18:19:36,2016-02-19 18:33:08,1,-74.00698,40.603932,-74.058313,40.607425,812
trip-038014,2016-01-19 10:23:46,2016-01-19 10:31:44,4,-74.002478,40.59108,-73.966996,40.568443,478
trip-038015,2016-05-19 01:34:23,2016-05-19 01:45:23,1,-73.789265,40.755985,-73.758992,40.73071,660
trip-038016,2016-03-02 10:19:32,2016-03-02 10:34:35,2,-73.834772,40.557157,-73.845589,40.615793,904
trip-038017,2016-04-10 15:24:47,2016-04-10 15:29:25,1,-73.717215,40.587315,-73.711096,40.588967,278
trip-038018,2016-03-03 17:48:49,2016-03-03 18:04:26,1,-73.959058,40.704775,-73.931819,40.662228,937
trip-038019,2016-06-11 17:13:24,2016-06-11 17:20:47,3,-73.988177,40.757452,-74.006279,40.753551,443
trip-038020,2016-05-07 14:59:31,2016-05-07 15:07:54,1,-73.999019,40.646733,-74.026388,40.655045,504
trip-038021,2016-03-06 15:35:45,2016-03-06 15:48:40,1,-73.798949,40.749039,-73.816011,40.779465,775
trip-038022,2016-03-29 19:45:48,2016-03-29 19:56:30,1,-73.702379,40.762885,-73.677788,40.779084,642
trip-038023,2016-02-05 10:46:49,2016-02-05 10:55:35,1,-73.960601,40.651031,-73.923863,40.673679,526
trip-038024,2016-03-23 07:52:57,2016-03-23 08:01:06,1,-73.700129,40.652492,-73.678047,40.661691,490
trip-038025,2016-05-15 09:13:18,2016-05-15 09:19:48,6,-73.801274,40.735519,-73.791249,40.727588,391
trip-038026,2016-02-27 08:41:21,2016-02-27 08:51:51,3,-73.965825,40.564409,-73.992811,40.566341,630
trip-038027,2016-01-12 17:39:40,2016-01-12 17:52:06,1,-74.011254,40.588635,-74.053607,40.587588,747
trip-038028,2016-05-13 15:03:54,2016-05-13 15:12:56,1,-73.911713,40.74874,-73.906026,40.770342,543
trip-038029,2016-02-25 11:09:56,2016-02-25 11:13:17,1,-73.951306,40.645925,-73.937752,40.633967,202
trip-038030,2016-04-12 20:38:34,2016-04-12 20:46:39,3,-73.801507,40.779317,-73.796511,40.755454,485
trip-038031,2016-03-16 18:39:34,2016-03-16 18:51:20,4,-73.896194,40.860665,-73.880596,40.886871,707
trip-038032,2016-01-04 17:27:51,2016-01-04 17:46:58,2,-73.821705,40.592209,-73.740099,40.567722,1148
trip-038033,2016-04-12 18:59:19,2016-04-12 19:16:01,1,-73.906214,40.760748,-73.960807,40.717867,1003
trip-038034,2016-01-06 01:59:36,2016-01-06 02:06:40,1,-74.040229,40.607069,-74.027155,40.615203,424
trip-038035,2016-04-04 12:03:02,2016-04-04 12:25:03,2,-73.711863,40.675514,-73.812527,40.649134,1322
trip-038036,2016-06-07 01:49:36,2016-06-07 01:59:58,1,-73.884181,40.720549,-73.867621,40.701433,622
trip-038037,2016-06-10 18:13:44,2016-06-10 18:24:00,2,-74.027637,40.687132,-74.050476,40.692482,616
trip-038038,2016-03-08 16:28:56,2016-03-08 16:49:49,3,-73.731563,40.761446,-73.688151,40.82747,1253
trip-038039,2016-05-30 21:29:35,2016-05-30 21:36:35,5,-73.876918,40.58668,-73.888984,40.576637,421
trip-038040,2016-02-06 18:44:19,2016-02-06 18:50:11,1,-73.941621,40.768885,-73.947725,40.758245,353
trip-038041,2016-01-31 07:33:31,2016-01-31 07:39:14,4,-73.86582,40.754771,-73.872154,40.748542,343
trip-038042,2016-05-01 09:24:52,2016-05-01 09:29:33,1,-73.972577,40.619921,-73.967408,40.611762,282
trip-038043,2016-01-27 16:27:09,2016-01-27 16:30:56,2,-73.991295,40.626181,-73.990085,40.63357,228
trip-038044,2016-02-16 14:56:24,2016-02-16 15:07:01,2,-73.938076,40.632249,-73.975823,40.656942,637
trip-038045,2016-04-30 23:48:38,2016-04-30 23:52:26,1,-73.710213,40.698805,-73.703993,40.692714,228
trip-038046,2016-03-19 21:25:02,2016-03-19 21:31:57,6,-73.885201,40.805811,-73.896018,40.80766,415
trip-038047,2016-03-09 15:45:12,2016-03-09 15:52:04,1,-73.847605,40.898758,-73.829498,40.89227,412
trip-038048,2016-06-03 13:15:14,2016-06-03 13:22:25,1,-73.906194,40.804839,-73.915861,40.815744,432
trip-038049,2016-06-27 17:56:12,2016-06-27 18:04:36,1,-74.034802,40.602286,-74.035568,40.616339,504
trip-038050,2016-05-30 19:25:04,2016-05-30 19:33:37,1,-73.92697,40.602368,-73.906179,40.618656,513
trip-038051,2016-02-24 10:36:33,2016-02-24 10:45:34,2,-73.881649,40.858404,-73.872704,40.834349,542
trip-038052,2016-02-04 18:47:03,2016-02-04 19:00:11,1,-73.706597,40.628371,-73.735065,40.654096,788
trip-038053,2016-02-06 07:32:22,2016-02-06 07:41:53,1,-73.8879,40.632477,-73.88714,40.611261,571
trip-038054,2016-05-03 08:53:21,2016-05-03 08:59:34,1,-73.974206,40.825581,-73.982534,40.836952,373
trip-038055,2016-03-03 21:07:49,2016-03-03 21:17:40,1,-73.730452,40.668774,-73.723787,40.646015,591
trip-038056,2016-03-15 08:25:32,2016-03-15 08:46:41,3,-73.860748,40.889457,-73.944068,40.900902,1270
trip-038057,2016-05-08 15:38:43,2016-05-08 15:49:59,2,-73.92967,40.590781,-73.877916,40.601655,676
trip-038058,2016-05-31 09:53:34,2016-05-31 10:03:08,4,-73.748871,40.662726,-73.719341,40.669853,574
trip-038059,2016-04-13 19:08:08,2016-04-13 19:17:32,5,-74.006366,40.813525,-73.986649,40.793055,564
trip-038060,2016-02-23 16:49:51,2016-02-23 16:54:48,1,-74.047566,40.735543,-74.040661,40.731326,297
trip-038061,2016-02-15 22:11:16,2016-02-15 22:21:31,1,-73.896945,40.861654,-73.90805,40.830854,615
trip-038062,2016-03-19 09:44:51,2016-03-19 09:55:43,1,-73.838914,40.816003,-73.846546,40.793749,653
trip-038063,2016-06-14 21:24:00,2016-06-14 21:35:01,3,-73.938471,40.766097,-73.94778,40.735752,661
trip-038064,2016-05-17 08:49:53,2016-05-17 09:03:47,6,-73.836346,40.612637,-73.833523,40.57054,834
trip-038065,2016-06-19 18:29:55,2016-06-19 18:40:56,1,-73.866449,40.569883,-73.908135,40.560615,662
trip-038066,2016-04-17 15:58:08,2016-04-17 16:06:38,1,-73.806839,40.879313,-73.788497,40.903271,511
trip-038067,2016-05-27 01:12:47,2016-05-27 01:25:21,3,-73.846817,40.777646,-73.792508,40.74936,755
trip-038068,2016-01-09 14:25:51,2016-01-09 14:33:09,1,-73.812609,40.732441,-73.812356,40.740744,439
trip-038069,2016-02-24 17:59:10,2016-02-24 18:06:03,2,-73.860083,40.865852,-73.841488,40.852196,413
trip-038070,2016-01-01 09:13:30,2016-01-01 09:25:47,1,-73.902545,40.663473,-73.855123,40.643842,737
trip-038071,2016-01-11 15:50:30,2016-01-11 15:59:51,1,-74.043812,40.643258,-74.078111,40.650993,562
trip-038072,2016-03-31 20:50:02,2016-03-31 20:58:01,1,-73.707881,40.732363,-73.692752,40.72636,480
trip-038073,2016-04-27 11:52:56,2016-04-27 12:21:18,1,-73.840106,40.83394,-73.866804,40.730897,1702
trip-038074,2016-05-08 18:15:29,2016-05-08 18:23:24,1,-73.705156,40.830323,-73.708044,40.811469,475
trip-038075,2016-04-30 14:11:37,2016-04-30 14:21:13,1,-73.897795,40.555364,-73.895538,40.523765,576
trip-038076,2016-02-24 17:01:06,2016-02-24 17:07:00,4,-73.721698,40.826923,-73.71375,40.837971,354
trip-038077,2016-06-12 02:38:02,2016-06-12 02:48:42,1,-74.011451,40.696841,-74.015913,40.736148,640
trip-038078,2016-05-28 17:08:13,2016-05-28 17:17:32,1,-73.763284,40.771431,-73.796314,40.758189,560
trip-038079,2016-01-05 02:09:35,2016-01-05 02:17:52,1,-74.047279,40.832913,-74.019349,40.820724,498
trip-038080,2016-02-15 19:12:16,2016-02-15 19:21:13,1,-73.727419,40.659598,-73.727443,40.642333,538
trip-038081,2016-02-12 17:13:28,2016-02-12 17:35:44,4,-73.809425,40.883323,-73.887327,40.922845,1336
trip-038082,2016-04-27 02:06:09,2016-04-27 02:14:40,1,-73.93543,40.782861,-73.973506,40.788536,511
trip-038083,2016-06-19 09:34:10,2016-06-19 09:43:11,1,-73.701583,40.728309,-73.692214,40.723655,542
trip-038084,2016-06-15 15:55:39,2016-06-15 16:03:28,1,-73.728913,40.728865,-73.729455,40.720561,469
trip-038085,2016-06-30 13:19:07,2016-06-30 13:25:36,1,-74.028981,40.601258,-74.034882,40.615275,390
trip-038086,2016-05-27 14:21:38,2016-05-27 14:29:41,4,-73.849773,40.750892,-73.848808,40.777809,483
trip-038087,2016-03-03 17:18:51,2016-03-03 17:32:46,2,-73.785016,40.851991,-73.833571,40.835763,835
trip-038088,2016-05-30 13:03:32,2016-05-30 13:12:06,3,-74.03223,40.601543,-74.00097,40.59287,514
trip-038089,2016-06-07 16:26:49,2016-06-07 16:38:26,4,-73.799822,40.891247,-73.833328,40.880815,697
trip-038090,2016-04-06 22:57:23,2016-04-06 23:09:08,4,-73.717132,40.846918,-73.777623,40.853702,706
trip-038091,2016-05-29 13:42:03,2016-05-29 13:50:30,4,-73.912978,40.640489,-73.885751,40.653179,508
trip-038092,2016-02-08 21:03:59,2016-02-08 21:10:08,1,-74.002051,40.602629,-74.033789,40.586526,370
trip-038093,2016-01-21 19:05:02,2016-01-21 19:12:11,1,-74.048044,40.843349,-74.019998,40.836913,430
trip-038094,2016-01-09 09:41:36,2016-01-09 09:48:03,1,-73.91962,40.780845,-73.914973,40.793385,388
trip-038095,2016-05-19 12:37:55,2016-05-19 12:40:15,6,-73.810812,40.648527,-73.814171,40.659527,141
trip-038096,2016-04-30 09:56:22,2016-04-30 10:20:52,1,-73.880988,40.8866,-73.985298,40.904042,1470
trip-038097,2016-03-14 13:29:28,2016-03-14 13:37:48,1,-73.969197,40.654392,-73.962453,40.642442,501
trip-038098,2016-02-25 20:52:05,2016-02-25 21:04:41,5,-74.0418,40.844521,-74.047405,40.882978,757
trip-038099,2016-02-29 20:42:46,2016-02-29 20:49:22,5,-73.781555,40.605095,-73.794996,40.612234,396
trip-038100,2016-01-14 20:09:47,2016-01-14 20:26:03,1,-73.789552,40.563856,-73.774266,40.495642,976
trip-038101,2016-05-09 11:04:43,2016-05-09 11:11:03,1,-73.885471,40.558365,-73.887211,40.561511,381
trip-038102,2016-04-20 13:30:47,2016-04-20 13:35:24,1,-73.766592,40.627612,-73.746842,40.633125,277
trip-038103,2016-03-19 20:16:07,2016-03-19 20:26:33,1,-73.80725,40.613026,-73.791112,40.644781,627
trip-038104,2016-02-06 09:32:39,2016-02-06 09:40:48,3,-73.713473,40.825671,-73.69768,40.843863,489
trip-038105,2016-06-09 07:38:02,2016-06-09 07:45:17,2,-73.901972,40.582751,-73.893376,40.583913,435
trip-038106,2016-04-21 13:06:26,2016-04-21 13:50:48,4,-73.984661,40.569221,-74.105743,40.672608,2663
trip-038107,2016-02-21 19:13:45,2016-02-21 19:28:48,4,-74.042281,40.868269,-74.081155,40.870784,904
trip-038108,2016-03-20 19:07:22,2016-03-20 19:15:23,1,-73.921734,40.697615,-73.944137,40.680451,481
trip-038109,2016-02-14 09:55:12,2016-02-14 10:00:38,1,-73.747411,40.575985,-73.736783,40.583695,326
trip-038110,2016-05-11 14:45:50,2016-05-11 15:00:17,3,-73.777745,40.843854,-73.818768,40.878461,867
trip-038111,2016-01-15 21:37:30,2016-01-15 21:50:08,1,-73.77591,40.742219,-73.778206,40.787581,759
trip-038112,2016-04-08 06:47:10,2016-04-08 07:02:45,1,-73.765007,40.860303,-73.847239,40.850161,935
trip-038113,2016-06-03 15:27:03,2016-06-03 15:31:14,2,-74.032871,40.785633,-74.037571,40.781067,251
trip-038114,2016-06-26 09:16:45,2016-06-26 09:25:33,2,-73.958397,40.851021,-73.974937,40.854617,529
trip-038115,2016-03-10 16:30:32,2016-03-10 16:38:11,3,-73.760317,40.740169,-73.764569,40.731135,460
trip-038116,2016-02-08 07:37:31,2016-02-08 07:44:34,2,-73.861877,40.888906,-73.84349,40.893646,424
trip-038117,2016-01-12 17:30:03,2016-01-12 17:48:21,2,-73.907728,40.572915,-73.865371,40.522744,1099
trip-038118,2016-05-11 15:41:01,2016-05-11 15:52:26,1,-73.913526,40.708624,-73.913701,40.669987,686
trip-038119,2016-06-26 21:25:15,2016-06-26 21:38:14,1,-73.994533,40.622174,-74.010154,40.58495,780
trip-038120,2016-05-12 16:46:12,2016-05-12 16:53:53,1,-73.824388,40.823654,-73.804855,40.829997,462
trip-038121,2016-01-29 09:45:05,2016-01-29 09:58:39,2,-73.808538,40.592608,-73.773401,40.564396,815
trip-038122,2016-01-07 06:52:35,2016-01-07 06:58:46,2,-74.030428,40.608979,-74.018789,40.621445,372
trip-038123,2016-02-10 08:22:33,2016-02-10 08:36:12,1,-73.768182,40.639298,-73.7422,40.605267,820
trip-038124,2016-05-09 18:51:11,2016-05-09 19:03:16,1,-73.766,40.591609,-73.746984,40.610434,725
trip-038125,2016-05-03 18:05:50,2016-05-03 18:14:03,1,-73.741571,40.74636,-73.747664,40.729296,494
trip-038126,2016-05-16 11:26:33,2016-05-16 11:31:36,1,-73.920858,40.806719,-73.939818,40.805776,304
trip-038127,2016-06-25 11:04:15,2016-06-25 11:11:46,1,-74.000043,40.753179,-73.991107,40.74039,452
trip-038128,2016-02-11 20:51:38,2016-02-11 20:59:43,4,-74.04801,40.672638,-74.022789,40.668669,486
trip-038129,2016-06-24 15:00:39,2016-06-24 15:36:08,1,-73.72277,40.604958,-73.728493,40.487419,2129
trip-038130,2016-03-26 15:40:59,2016-03-26 15:50:00,6,-73.748115,40.770429,-73.743767,40.771327,542
trip-038131,2016-06-29 13:49:29,2016-06-29 13:55:48,1,-73.929435,40.74268,-73.974694,40.745099,380
trip-038132,2016-04-07 15:39:25,2016-04-07 15:48:18,3,-73.708067,40.706812,-73.741891,40.707968,533
trip-038133,2016-03-03 19:46:09,2016-03-03 19:51:42,2,-73.888441,40.86201,-73.900097,40.869647,334
trip-038134,2016-01-24 21:58:55,2016-01-24 22:04:47,1,-73.899996,40.781686,-73.910593,40.783998,353
trip-038135,2016-03-05 19:18:52,2016-03-05 19:30:39,1,-74.003002,40.734022,-74.0387,40.71432,708
trip-038136,2016-03-01 16:26:40,2016-03-01 16:39:22,2,-73.704721,40.736064,-73.663348,40.722171,763
trip-038137,2016-01-11 22:33:13,2016-01-11 22:41:55,1,-73.725972,40.640369,-73.682638,40.63546,522
trip-038138,2016-02-01 08:46:09,2016-02-01 09:13:28,1,-73.903445,40.657816,-73.971769,40.727093,1640
trip-038139,2016-05-20 23:14:34,2016-05-20 23:26:24,1,-73.971632,40.87044,-74.044016,40.90878,711
trip-038140,2016-05-15 18:14:04,2016-05-15 18:28:36,5,-73.704728,40.864495,-73.758119,40.837294,872
trip-038141,2016-06-05 07:17:52,2016-06-05 07:26:38,1,-73.904382,40.782622,-73.917562,40.788434,526
trip-038142,2016-05-08 18:16:43,2016-05-08 18:23:35,2,-73.964813,40.593691,-73.954513,40.608263,413
trip-038143,2016-01-05 13:57:48,2016-01-05 14:03:12,1,-73.813527,40.611747,-73.790018,40.618489,325
trip-038144,2016-02-22 05:33:59,2016-02-22 05:40:05,1,-73.720873,40.649765,-73.696986,40.631941,367
trip-038145,2016-02-29 12:51:01,2016-02-29 13:00:13,1,-73.80956,40.622287,-73.772903,40.609448,553
trip-038146,2016-03-13 12:32:43,2016-03-13 12:40:58,2,-73.841874,40.756071,-73.877709,40.764579,-793
trip-038147,2016-06-11 15:50:36,2016-06-11 16:04:29,2,-73.850752,40.643129,-73.876905,40.674609,834
trip-038148,2016-05-26 08:39:18,2016-05-26 09:11:21,1,-73.770592,40.77194,-73.792543,40.678533,1923
trip-038149,2016-03-16 13:24:05,2016-03-16 13:41:54,2,-73.709056,40.660909,-73.809136,40.662736,1069
trip-038150,2016-05-05 16:10:32,2016-05-05 16:23:22,1,-73.952845,40.718328,-73.911903,40.717854,771
trip-038151,2016-05-24 07:25:53,2016-05-24 07:36:16,3,-73.99209,40.81592,-74.002338,40.843515,624
trip-038152,2016-05-20 13:57:20,2016-05-20 14:07:29,1,-73.765426,40.803227,-73.718472,40.799697,609
trip-038153,2016-03-17 16:13:45,2016-03-17 16:25:20,1,-73.956937,40.600841,-73.976108,40.626887,695
trip-038154,2016-01-17 15:48:42,2016-01-17 16:01:05,1,-73.843761,40.597703,-73.781008,40.601234,744
trip-038155,2016-06-24 22:53:28,2016-06-24 23:04:26,1,-73.754925,40.768231,-73.770326,40.796704,658
trip-038156,2016-01-07 08:18:45,2016-01-07 08:31:19,1,-74.00915,40.685189,-73.987614,40.64642,754
trip-038157,2016-01-17 12:02:28,2016-01-17 12:13:13,1,-73.972411,40.760127,-73.905214,40.759933,646
trip-038158,2016-05-21 08:59:20,2016-05-21 09:05:04,4,-73.829534,40.705706,-73.832537,40.699136,345
trip-038159,2016-05-13 16:08:22,2016-05-13 16:15:55,1,-73.815645,40.865683,-73.809359,40.873996,454
trip-038160,2016-01-22 12:38:18,2016-01-22 12:38:18,1,-73.820579,40.834033,-73.808658,40.830746,387
trip-038161,2016-06-20 10:27:10,2016-06-20 10:35:29,1,-73.873139,40.572486,-73.904364,40.565658,500
trip-038162,2016-01-23 04:43:37,2016-01-23 04:53:52,3,-73.764467,40.683671,-73.747434,40.665047,616
trip-038163,2016-05-24 12:11:49,2016-05-24 12:25:53,1,-73.994859,40.79987,-74.053156,40.830824,845
trip-038164,2016-04-16 10:54:35,2016-04-16 11:03:06,2,-73.90751,40.683434,-73.910302,40.706828,511
trip-038165,2016-06-03 10:59:48,2016-06-03 11:08:11,1,-74.009828,40.735126,-73.988513,40.711192,503
trip-038166,2016-04-03 04:25:15,2016-04-03 04:31:29,1,-73.848344,40.654669,-73.842107,40.641838,375
trip-038167,2016-02-27 14:05:28,2016-02-27 14:10:47,2,-73.807851,40.710825,-73.797494,40.700363,319
trip-038168,2016-04-01 19:58:17,2016-04-01 20:12:45,0,-73.870942,40.859131,-73.816694,40.82884,869
trip-038169,2016-04-09 06:15:49,2016-04-09 06:27:08,1,-73.716541,40.770324,-73.747927,40.737096,679
trip-038170,2016-01-05 19:02:56,2016-01-05 19:09:57,1,-73.803098,40.664036,-73.802076,40.65527,421
trip-038171,2016-04-01 11:53:29,2016-04-01 12:01:23,2,-74.040999,40.616395,-74.033425,40.606257,475
trip-038172,2016-06-03 22:44:15,2016-06-03 22:53:26,1,-73.942894,40.705709,-73.96366,40.732334,552
trip-038173,2016-01-07 22:18:11,2016-01-07 22:25:47,1,-73.717075,40.832869,-73.755407,40.833662,456
trip-038174,2016-01-27 12:47:09,2016-01-27 12:59:43,1,-74.039955,40.798264,-74.110847,40.836413,755
trip-038175,2016-05-24 07:29:19,2016-05-24 07:35:53,1,-73.76698,40.684966,-73.787314,40.682587,395
trip-038176,2016-03-23 08:27:10,2016-03-23 08:37:04,1,-73.721567,40.801185,-73.695133,40.819446,595
trip-038177,2016-01-12 00:12:59,2016-01-12 00:17:53,2,-73.724847,40.717437,-73.715107,40.717278,295
trip-038178,2016-03-27 15:46:59,2016-03-27 15:57:39,1,-73.857851,40.708613,-73.827852,40.703972,640
trip-038179,2016-02-11 19:14:55,2016-02-11 19:22:53,1,-73.754992,40.790106,-73.756758,40.802184,479
trip-038180,2016-04-17 06:13:16,2016-04-17 06:20:04,1,-73.844055,40.815137,-73.837967,40.819149,409
trip-038181,2016-02-22 15:23:43,2016-02-22 15:29:46,1,-73.894367,40.607701,-73.926928,40.619003,364
trip-038182,2016-01-12 08:13:26,2016-01-12 08:20:10,1,-73.821132,40.745257,-73.799457,40.75264,405
trip-038183,2016-06-19 17:57:29,2016-06-19 18:04:51,1,-73.740642,40.551429,-73.756682,40.543808,442
trip-038184,2016-04-24 10:50:07,2016-04-24 10:56:07,1,-73.932513,40.585501,-73.913469,40.590345,360
trip-038185,2016-06-14 07:11:12,2016-06-14 07:19:44,1,-73.963095,40.791606,-73.968657,40.76422,512
trip-038186,2016-01-19 20:43:25,2016-01-19 20:52:52,1,-73.973075,40.553843,-73.960416,40.555925,567
trip-038187,2016-03-03 18:59:24,2016-03-03 19:05:51,3,-74.047675,40.778749,-74.050797,40.785301,387
trip-038188,2016-03-11 17:21:29,2016-03-11 17:29:13,2,-73.85114,40.817007,-73.840962,40.811291,465
trip-038189,2016-03-08 07:29:37,2016-03-08 07:38:23,1,-73.924911,40.822855,-73.940553,40.830522,527
trip-038190,2016-06-07 17:28:46,2016-06-07 17:51:00,1,-73.966042,40.608859,-73.921232,40.667114,1334
trip-038191,2016-02-02 23:47:13,2016-02-02 23:55:14,1,-73.773838,40.797987,-73.728486,40.819621,481
trip-038192,2016-02-29 06:11:09,2016-02-29 06:20:04,5,-73.851312,40.651116,-73.871327,40.631727,536
trip-038193,2016-02-20 16:32:49,2016-02-20 16:39:23,0,-73.870829,40.780761,-73.876879,40.793148,395
trip-038194,2016-04-08 19:34:04,2016-04-08 19:44:29,1,-74.04153,40.607625,-74.052111,40.590347,625
trip-038195,2016-01-16 21:23:00,2016-01-16 21:31:20,1,-74.042939,40.592248,-74.030324,40.570463,501
trip-038196,2016-04-20 21:00:26,2016-04-20 21:15:56,1,-73.80369,40.781136,-73.743959,40.806864,930
trip-038197,2016-06-15 21:15:09,2016-06-15 21:22:10,1,-73.724295,40.592256,-73.738567,40.602283,422
trip-038198,2016-04-01 15:01:29,2016-04-01 15:09:36,2,-73.984392,40.773917,-73.957857,40.767879,488
trip-038199,2016-03-03 06:46:04,2016-03-03 06:55:20,1,-74.005,40.67332,-74.03116,40.665207,557
trip-038200,2016-06-11 19:17:44,2016-06-11 19:25:21,1,-73.735605,40.861659,-73.718488,40.845464,458
trip-038201,2016-02-06 19:00:01,2016-02-06 19:08:14,2,-74.024363,40.815735,-74.009928,40.829532,494
trip-038202,2016-01-21 08:59:10,2016-01-21 09:07:39,1,-74.016846,40.726493,-74.040025,40.731276,510
trip-038203,2016-01-17 20:50:04,2016-01-17 20:56:26,1,-74.036516,40.876235,-74.021283,40.877111,383
trip-038204,2016-05-26 19:15:57,2016-05-26 19:24:04,1,-73.949006,40.851652,-73.936923,40.875133,487
trip-038205,2016-01-27 14:36:31,2016-01-27 14:46:15,1,-73.722546,40.899237,-73.697585,40.904693,585
trip-038206,2016-02-27 09:07:16,2016-02-27 09:27:57,3,-74.010048,40.894213,-73.95464,40.854146,1242
trip-038207,2016-01-07 20:14:04,2016-01-07 20:23:14,1,-73.779161,40.622822,-73.784894,40.59932,550
trip-038208,2016-01-30 16:15:08,2016-01-30 16:22:50,1,-73.958155,40.758321,-73.956473,40.773913,463
trip-038209,2016-03-15 19:58:45,2016-03-15 20:12:23,1,-73.945196,40.593291,-73.897994,40.600056,818
trip-038210,2016-05-11 02:09:22,2016-05-11 02:18:22,3,-73.753991,40.677793,-73.773092,40.682015,540
trip-038211,2016-05-30 19:41:54,2016-05-30 19:47:51,2,-73.945505,40.872312,-73.945379,40.878847,358
trip-038212,2016-05-28 06:37:33,2016-05-28 06:44:32,2,-73.84555,40.550947,-73.814556,40.549423,419
trip-038213,2016-06-16 08:37:46,2016-06-16 08:49:03,2,-73.752617,40.768396,-73.779124,40.747511,677
trip-038214,2016-03-19 07:00:31,2016-03-19 07:19:43,0,-73.784643,40.635502,-73.863528,40.62094,1152
trip-038215,2016-02-14 09:29:48,2016-02-14 09:48:02,1,-73.803053,40.769051,-73.801466,40.716432,1095
trip-038216,2016-06-01 07:57:15,2016-06-01 08:08:47,3,-73.762199,40.587131,-73.79049,40.570619,692
trip-038217,2016-01-21 10:57:21,2016-01-21 11:05:39,1,-74.007313,40.804484,-74.023931,40.831166,498
trip-038218,2016-06-19 10:02:18,2016-06-19 10:10:04,2,-73.922733,40.762713,-73.927309,40.78035,466
trip-038219,2016-03-09 11:18:04,2016-03-09 11:24:12,4,-73.784905,40.735214,-73.78035,40.724693,368
trip-038220,2016-04-21 19:49:42,2016-04-21 19:59:24,1,-73.968691,40.554588,-73.942441,40.529914,582
trip-038221,2016-01-04 16:48:19,2016-01-04 16:53:42,2,-73.764781,40.774107,-73.759068,40.7683,323
trip-038222,2016-06-22 16:22:24,2016-06-22 16:29:59,0,-73.734133,40.594057,-73.76212,40.589447,455
trip-038223,2016-05-27 21:06:27,2016-05-27 21:10:41,1,-73.921767,40.598922,-73.92779,40.604793,255
trip-038224,2016-01-09 10:37:55,2016-01-09 10:45:11,1,-74.043196,40.786523,-74.039789,40.795023,436
trip-038225,2016-02-25 08:08:26,2016-02-25 08:17:20,1,-73.818692,40.661371,-73.837562,40.66082,535
